geneId	anatEntityId
ENSDARG00000017007	UBERON:0002028
ENSDARG00000017007	UBERON:0002148
ENSDARG00000017007	UBERON:0004703
ENSDARG00000017007	UBERON:2000633
ENSDARG00000017014	UBERON:0000033
ENSDARG00000017014	UBERON:0000468
ENSDARG00000017014	UBERON:0001891
ENSDARG00000017014	UBERON:0001945
ENSDARG00000017014	UBERON:0002028
ENSDARG00000017014	UBERON:0002533
ENSDARG00000017014	UBERON:0003051
ENSDARG00000017014	UBERON:0003053
ENSDARG00000017014	UBERON:0003079
ENSDARG00000017014	UBERON:0004128
ENSDARG00000017014	UBERON:0010312
ENSDARG00000017014	ZFA:0001093
ENSDARG00000017023	UBERON:0000004
ENSDARG00000017023	UBERON:0001049
ENSDARG00000017023	UBERON:0002240
ENSDARG00000017023	UBERON:0003050
ENSDARG00000017023	UBERON:0003060
ENSDARG00000017023	UBERON:0003069
ENSDARG00000017023	UBERON:0003079
ENSDARG00000017023	ZFA:0001093
ENSDARG00000017034	UBERON:0000468
ENSDARG00000017034	ZFA:0001093
ENSDARG00000017037	UBERON:0003055
ENSDARG00000017037	ZFA:0001093
ENSDARG00000017055	UBERON:0000468
ENSDARG00000017058	UBERON:0000965
ENSDARG00000017058	UBERON:0001905
ENSDARG00000017058	UBERON:0002037
ENSDARG00000017058	UBERON:0002120
ENSDARG00000017058	UBERON:0002328
ENSDARG00000017058	UBERON:0002329
ENSDARG00000017058	UBERON:0002533
ENSDARG00000017058	UBERON:0003051
ENSDARG00000017058	UBERON:0003056
ENSDARG00000017058	UBERON:0003059
ENSDARG00000017058	UBERON:0003060
ENSDARG00000017058	UBERON:0003062
ENSDARG00000017058	UBERON:0003064
ENSDARG00000017058	UBERON:0004880
ENSDARG00000017058	UBERON:0007812
ENSDARG00000017058	UBERON:0008897
ENSDARG00000017058	UBERON:0009841
ENSDARG00000017058	UBERON:0012463
ENSDARG00000017067	ZFA:0001093
ENSDARG00000017078	UBERON:0000089
ENSDARG00000017078	UBERON:0002329
ENSDARG00000017078	UBERON:0003059
ENSDARG00000017078	UBERON:0003077
ENSDARG00000017078	UBERON:0004879
ENSDARG00000017078	UBERON:0007285
ENSDARG00000017078	ZFA:0001093
ENSDARG00000017084	UBERON:0000468
ENSDARG00000017086	UBERON:0000468
ENSDARG00000017105	UBERON:0000151
ENSDARG00000017105	UBERON:0001003
ENSDARG00000017105	UBERON:0002329
ENSDARG00000017105	UBERON:0002539
ENSDARG00000017105	UBERON:0005421
ENSDARG00000017105	UBERON:0005426
ENSDARG00000017107	UBERON:0000004
ENSDARG00000017107	UBERON:0000966
ENSDARG00000017107	UBERON:0001890
ENSDARG00000017107	UBERON:0001891
ENSDARG00000017107	UBERON:0001893
ENSDARG00000017107	UBERON:0001894
ENSDARG00000017107	UBERON:0001898
ENSDARG00000017107	UBERON:0001900
ENSDARG00000017107	UBERON:0001943
ENSDARG00000017107	UBERON:0001944
ENSDARG00000017107	UBERON:0001945
ENSDARG00000017107	UBERON:0003050
ENSDARG00000017107	UBERON:0003053
ENSDARG00000017107	UBERON:0003065
ENSDARG00000017107	UBERON:0003075
ENSDARG00000017107	UBERON:0004128
ENSDARG00000017107	UBERON:0004703
ENSDARG00000017107	UBERON:0005425
ENSDARG00000017107	UBERON:0006222
ENSDARG00000017107	UBERON:0014371
ENSDARG00000017107	UBERON:2001357
ENSDARG00000017115	UBERON:0000468
ENSDARG00000017119	ZFA:0001093
ENSDARG00000017121	UBERON:0000074
ENSDARG00000017121	UBERON:0001287
ENSDARG00000017121	UBERON:0003075
ENSDARG00000017121	UBERON:0003852
ENSDARG00000017121	UBERON:0005426
ENSDARG00000017121	UBERON:0005511
ENSDARG00000017121	UBERON:0005515
ENSDARG00000017121	UBERON:0005519
ENSDARG00000017121	UBERON:0007292
ENSDARG00000017121	UBERON:0007293
ENSDARG00000017121	UBERON:0007298
ENSDARG00000017121	UBERON:0009614
ENSDARG00000017121	UBERON:2000033
ENSDARG00000017121	UBERON:2007029
ENSDARG00000017121	ZFA:0001093
ENSDARG00000017126	UBERON:0000468
ENSDARG00000017140	ZFA:0001093
ENSDARG00000017155	UBERON:0012438
ENSDARG00000017155	UBERON:2001269
ENSDARG00000017163	ZFA:0001093
ENSDARG00000017164	UBERON:0000468
ENSDARG00000017164	UBERON:0002050
ENSDARG00000017164	UBERON:0002533
ENSDARG00000017164	UBERON:0004749
ENSDARG00000017164	UBERON:0004750
ENSDARG00000017164	UBERON:0004879
ENSDARG00000017164	UBERON:2000711
ENSDARG00000017164	ZFA:0001093
ENSDARG00000017168	UBERON:0000966
ENSDARG00000017168	UBERON:0001638
ENSDARG00000017168	UBERON:0001714
ENSDARG00000017168	UBERON:0001789
ENSDARG00000017168	UBERON:0001791
ENSDARG00000017168	UBERON:0001792
ENSDARG00000017168	UBERON:0001890
ENSDARG00000017168	UBERON:0001893
ENSDARG00000017168	UBERON:0001894
ENSDARG00000017168	UBERON:0001943
ENSDARG00000017168	UBERON:0001944
ENSDARG00000017168	UBERON:0002028
ENSDARG00000017168	UBERON:0002240
ENSDARG00000017168	UBERON:0002329
ENSDARG00000017168	UBERON:0002539
ENSDARG00000017168	UBERON:0003053
ENSDARG00000017168	UBERON:0006222
ENSDARG00000017168	UBERON:0010285
ENSDARG00000017168	UBERON:2007025
ENSDARG00000017168	UBERON:2007032
ENSDARG00000017168	ZFA:0001093
ENSDARG00000017174	UBERON:0000204
ENSDARG00000017174	UBERON:0001890
ENSDARG00000017174	UBERON:0001893
ENSDARG00000017174	UBERON:0001894
ENSDARG00000017174	UBERON:0001900
ENSDARG00000017174	UBERON:0001928
ENSDARG00000017174	UBERON:0002397
ENSDARG00000017174	UBERON:0003856
ENSDARG00000017174	UBERON:0004742
ENSDARG00000017174	UBERON:0004745
ENSDARG00000017174	UBERON:0004752
ENSDARG00000017174	UBERON:0005087
ENSDARG00000017174	UBERON:0006952
ENSDARG00000017174	UBERON:0011606
ENSDARG00000017174	UBERON:2000250
ENSDARG00000017174	UBERON:2000422
ENSDARG00000017174	UBERON:2000657
ENSDARG00000017174	UBERON:2000692
ENSDARG00000017174	UBERON:2001142
ENSDARG00000017174	UBERON:2001143
ENSDARG00000017174	UBERON:2001145
ENSDARG00000017174	UBERON:2001280
ENSDARG00000017180	UBERON:0000019
ENSDARG00000017180	UBERON:0000468
ENSDARG00000017180	UBERON:0000955
ENSDARG00000017180	UBERON:0001016
ENSDARG00000017180	UBERON:2000088
ENSDARG00000017213	ZFA:0001093
ENSDARG00000017217	UBERON:0000468
ENSDARG00000017217	UBERON:0002199
ENSDARG00000017219	UBERON:0000019
ENSDARG00000017219	UBERON:0000151
ENSDARG00000017219	UBERON:0000468
ENSDARG00000017219	UBERON:0000949
ENSDARG00000017219	UBERON:0000955
ENSDARG00000017219	UBERON:0001007
ENSDARG00000017219	UBERON:0001017
ENSDARG00000017219	UBERON:0001264
ENSDARG00000017219	UBERON:0001555
ENSDARG00000017219	UBERON:0002107
ENSDARG00000017219	UBERON:0003051
ENSDARG00000017219	UBERON:0005419
ENSDARG00000017219	UBERON:0005886
ENSDARG00000017219	UBERON:2000164
ENSDARG00000017219	ZFA:0001093
ENSDARG00000017220	UBERON:0000468
ENSDARG00000017230	ZFA:0001093
ENSDARG00000017234	UBERON:0001893
ENSDARG00000017234	UBERON:0001899
ENSDARG00000017234	UBERON:0002240
ENSDARG00000017234	UBERON:0002328
ENSDARG00000017235	ZFA:0001093
ENSDARG00000017242	ZFA:0001093
ENSDARG00000017251	UBERON:0000007
ENSDARG00000017251	UBERON:0002432
ENSDARG00000017266	UBERON:0000468
ENSDARG00000017272	ZFA:0001093
ENSDARG00000017274	UBERON:0000966
ENSDARG00000017274	UBERON:0001787
ENSDARG00000017274	UBERON:0001789
ENSDARG00000017274	ZFA:0001093
ENSDARG00000017294	UBERON:0000955
ENSDARG00000017294	UBERON:0000966
ENSDARG00000017294	UBERON:0001049
ENSDARG00000017294	UBERON:0001727
ENSDARG00000017294	UBERON:0001792
ENSDARG00000017294	UBERON:0001890
ENSDARG00000017294	UBERON:0001891
ENSDARG00000017294	UBERON:0002028
ENSDARG00000017294	UBERON:0002240
ENSDARG00000017294	UBERON:0002533
ENSDARG00000017298	UBERON:0000178
ENSDARG00000017298	ZFA:0001093
ENSDARG00000017299	UBERON:0000965
ENSDARG00000017299	UBERON:0000966
ENSDARG00000017299	UBERON:0001013
ENSDARG00000017299	UBERON:0001264
ENSDARG00000017299	UBERON:0001638
ENSDARG00000017299	UBERON:0001891
ENSDARG00000017299	UBERON:0001893
ENSDARG00000017299	UBERON:0001894
ENSDARG00000017299	UBERON:0001981
ENSDARG00000017299	UBERON:0002200
ENSDARG00000017299	UBERON:0002201
ENSDARG00000017299	UBERON:0004128
ENSDARG00000017299	UBERON:0004535
ENSDARG00000017299	UBERON:0004537
ENSDARG00000017299	UBERON:0005412
ENSDARG00000017299	UBERON:0005426
ENSDARG00000017299	UBERON:0014907
ENSDARG00000017314	UBERON:0001264
ENSDARG00000017314	UBERON:0002538
ENSDARG00000017315	UBERON:0000955
ENSDARG00000017315	ZFA:0001093
ENSDARG00000017316	UBERON:0000468
ENSDARG00000017320	UBERON:0000004
ENSDARG00000017320	UBERON:0000151
ENSDARG00000017320	UBERON:0000468
ENSDARG00000017320	UBERON:0001003
ENSDARG00000017320	UBERON:0001042
ENSDARG00000017320	UBERON:0001555
ENSDARG00000017320	UBERON:0001997
ENSDARG00000017320	UBERON:0002199
ENSDARG00000017320	UBERON:0002264
ENSDARG00000017320	UBERON:0002538
ENSDARG00000017320	UBERON:0002540
ENSDARG00000017320	UBERON:0003050
ENSDARG00000017320	UBERON:0003051
ENSDARG00000017320	UBERON:0003055
ENSDARG00000017320	UBERON:0003060
ENSDARG00000017320	UBERON:0003069
ENSDARG00000017320	UBERON:0007383
ENSDARG00000017320	UBERON:0010202
ENSDARG00000017320	UBERON:0010312
ENSDARG00000017320	UBERON:2000228
ENSDARG00000017320	UBERON:2001157
ENSDARG00000017320	UBERON:2001431
ENSDARG00000017320	ZFA:0001093
ENSDARG00000017321	UBERON:0002165
ENSDARG00000017321	UBERON:0002533
ENSDARG00000017321	UBERON:0004537
ENSDARG00000017321	UBERON:0005805
ENSDARG00000017321	UBERON:0014907
ENSDARG00000017321	UBERON:2000033
ENSDARG00000017321	UBERON:2001052
ENSDARG00000017321	UBERON:2001054
ENSDARG00000017321	ZFA:0000092
ENSDARG00000017321	ZFA:0001093
ENSDARG00000017329	UBERON:0000468
ENSDARG00000017329	UBERON:0002240
ENSDARG00000017329	UBERON:0002533
ENSDARG00000017329	UBERON:0003058
ENSDARG00000017329	UBERON:0003060
ENSDARG00000017329	UBERON:0003079
ENSDARG00000017329	UBERON:2001256
ENSDARG00000017329	UBERON:2001257
ENSDARG00000017329	UBERON:2007028
ENSDARG00000017329	UBERON:2007042
ENSDARG00000017338	UBERON:0000468
ENSDARG00000017338	UBERON:0000966
ENSDARG00000017338	UBERON:0002028
ENSDARG00000017339	CL:0000353
ENSDARG00000017339	UBERON:0000004
ENSDARG00000017339	UBERON:0000019
ENSDARG00000017339	UBERON:0000151
ENSDARG00000017339	UBERON:0000468
ENSDARG00000017339	UBERON:0000926
ENSDARG00000017339	UBERON:0000955
ENSDARG00000017339	UBERON:0000966
ENSDARG00000017339	UBERON:0001003
ENSDARG00000017339	UBERON:0001016
ENSDARG00000017339	UBERON:0001891
ENSDARG00000017339	UBERON:0001945
ENSDARG00000017339	UBERON:0002028
ENSDARG00000017339	UBERON:0002329
ENSDARG00000017339	UBERON:0002538
ENSDARG00000017339	UBERON:0002540
ENSDARG00000017339	UBERON:0003051
ENSDARG00000017339	UBERON:0005886
ENSDARG00000017339	UBERON:0006596
ENSDARG00000017339	UBERON:0008904
ENSDARG00000017339	UBERON:2000033
ENSDARG00000017339	UBERON:2000083
ENSDARG00000017339	UBERON:2001055
ENSDARG00000017339	ZFA:0001093
ENSDARG00000017340	UBERON:0002240
ENSDARG00000017354	UBERON:0002533
ENSDARG00000017354	ZFA:0001093
ENSDARG00000017359	UBERON:0000468
ENSDARG00000017360	UBERON:0000019
ENSDARG00000017360	UBERON:0000965
ENSDARG00000017360	UBERON:0001782
ENSDARG00000017360	UBERON:0002328
ENSDARG00000017360	UBERON:0002407
ENSDARG00000017360	UBERON:2001821
ENSDARG00000017366	UBERON:0000468
ENSDARG00000017366	UBERON:0000966
ENSDARG00000017366	UBERON:0002329
ENSDARG00000017366	UBERON:0005425
ENSDARG00000017369	UBERON:0000151
ENSDARG00000017369	UBERON:0001708
ENSDARG00000017369	UBERON:0001890
ENSDARG00000017369	UBERON:0001891
ENSDARG00000017369	UBERON:0001894
ENSDARG00000017369	UBERON:0001943
ENSDARG00000017369	UBERON:0001945
ENSDARG00000017369	UBERON:0002028
ENSDARG00000017369	UBERON:0002240
ENSDARG00000017369	UBERON:0002328
ENSDARG00000017369	UBERON:0002533
ENSDARG00000017369	UBERON:0002539
ENSDARG00000017369	UBERON:0003099
ENSDARG00000017369	UBERON:0003298
ENSDARG00000017369	UBERON:0005507
ENSDARG00000017369	UBERON:0005511
ENSDARG00000017369	UBERON:0005515
ENSDARG00000017369	UBERON:0005569
ENSDARG00000017369	UBERON:0005886
ENSDARG00000017369	UBERON:0007290
ENSDARG00000017369	UBERON:0007291
ENSDARG00000017369	UBERON:0007292
ENSDARG00000017369	UBERON:0009614
ENSDARG00000017369	UBERON:0010170
ENSDARG00000017369	UBERON:0010285
ENSDARG00000017369	ZFA:0001093
ENSDARG00000017385	UBERON:0000468
ENSDARG00000017389	UBERON:0000468
ENSDARG00000017389	UBERON:0001905
ENSDARG00000017389	UBERON:0002028
ENSDARG00000017389	UBERON:0002192
ENSDARG00000017389	UBERON:0002200
ENSDARG00000017389	UBERON:0002201
ENSDARG00000017389	UBERON:0002203
ENSDARG00000017389	UBERON:0002240
ENSDARG00000017389	UBERON:0002328
ENSDARG00000017389	UBERON:0003058
ENSDARG00000017389	UBERON:0003079
ENSDARG00000017389	UBERON:0003306
ENSDARG00000017389	UBERON:0004535
ENSDARG00000017389	UBERON:0005805
ENSDARG00000017389	UBERON:0014907
ENSDARG00000017389	UBERON:2001257
ENSDARG00000017400	UBERON:0000178
ENSDARG00000017400	UBERON:2000033
ENSDARG00000017407	ZFA:0001093
ENSDARG00000017422	UBERON:0003060
ENSDARG00000017422	ZFA:0001093
ENSDARG00000017423	ZFA:0001093
ENSDARG00000017427	UBERON:0000162
ENSDARG00000017427	UBERON:0000468
ENSDARG00000017427	UBERON:0000931
ENSDARG00000017441	UBERON:0000151
ENSDARG00000017441	UBERON:0001015
ENSDARG00000017441	UBERON:0002329
ENSDARG00000017445	UBERON:0000019
ENSDARG00000017445	UBERON:0000151
ENSDARG00000017445	UBERON:0000955
ENSDARG00000017445	UBERON:0001434
ENSDARG00000017445	UBERON:0001555
ENSDARG00000017445	UBERON:0003051
ENSDARG00000017445	UBERON:0005886
ENSDARG00000017445	ZFA:0001093
ENSDARG00000017446	UBERON:0001890
ENSDARG00000017446	UBERON:0001891
ENSDARG00000017446	UBERON:0001893
ENSDARG00000017446	UBERON:0001898
ENSDARG00000017446	UBERON:0002028
ENSDARG00000017454	ZFA:0001093
ENSDARG00000017466	UBERON:0000955
ENSDARG00000017466	UBERON:0001893
ENSDARG00000017466	UBERON:0001894
ENSDARG00000017466	UBERON:0002308
ENSDARG00000017466	UBERON:2000199
ENSDARG00000017490	UBERON:0001264
ENSDARG00000017494	UBERON:0000019
ENSDARG00000017494	UBERON:0000925
ENSDARG00000017494	UBERON:0000955
ENSDARG00000017494	UBERON:0002539
ENSDARG00000017500	UBERON:0000468
ENSDARG00000017542	UBERON:0000468
ENSDARG00000017542	UBERON:0000925
ENSDARG00000017542	UBERON:0000926
ENSDARG00000017542	UBERON:0000966
ENSDARG00000017542	UBERON:0002329
ENSDARG00000017542	UBERON:0003081
ENSDARG00000017542	UBERON:0004749
ENSDARG00000017549	UBERON:0002107
ENSDARG00000017549	UBERON:2001076
ENSDARG00000017554	UBERON:0000004
ENSDARG00000017554	UBERON:0001042
ENSDARG00000017554	UBERON:0001555
ENSDARG00000017554	UBERON:0002328
ENSDARG00000017554	UBERON:0002329
ENSDARG00000017554	UBERON:0002540
ENSDARG00000017554	UBERON:0003051
ENSDARG00000017554	UBERON:0003069
ENSDARG00000017554	UBERON:0003082
ENSDARG00000017554	UBERON:0004741
ENSDARG00000017554	UBERON:0005886
ENSDARG00000017554	UBERON:0007269
ENSDARG00000017554	UBERON:0008904
ENSDARG00000017554	ZFA:0001093
ENSDARG00000017562	UBERON:0000468
ENSDARG00000017568	ZFA:0001093
ENSDARG00000017571	UBERON:0000468
ENSDARG00000017590	UBERON:0003060
ENSDARG00000017591	UBERON:0000033
ENSDARG00000017591	UBERON:0000054
ENSDARG00000017591	UBERON:0000080
ENSDARG00000017591	UBERON:0000151
ENSDARG00000017591	UBERON:0000160
ENSDARG00000017591	UBERON:0000468
ENSDARG00000017591	UBERON:0000965
ENSDARG00000017591	UBERON:0001555
ENSDARG00000017591	UBERON:0001846
ENSDARG00000017591	UBERON:0001893
ENSDARG00000017591	UBERON:0001945
ENSDARG00000017591	UBERON:0002037
ENSDARG00000017591	UBERON:0002120
ENSDARG00000017591	UBERON:0002240
ENSDARG00000017591	UBERON:0002285
ENSDARG00000017591	UBERON:0002286
ENSDARG00000017591	UBERON:0002328
ENSDARG00000017591	UBERON:0002329
ENSDARG00000017591	UBERON:0002422
ENSDARG00000017591	UBERON:0002533
ENSDARG00000017591	UBERON:0003051
ENSDARG00000017591	UBERON:0003053
ENSDARG00000017591	UBERON:0003069
ENSDARG00000017591	UBERON:0005426
ENSDARG00000017591	UBERON:0005886
ENSDARG00000017591	UBERON:0006859
ENSDARG00000017591	UBERON:0006860
ENSDARG00000017591	UBERON:0007097
ENSDARG00000017591	UBERON:0007274
ENSDARG00000017591	UBERON:0007275
ENSDARG00000017591	UBERON:0010323
ENSDARG00000017591	UBERON:2000001
ENSDARG00000017591	UBERON:2000940
ENSDARG00000017591	UBERON:2001076
ENSDARG00000017591	UBERON:2001095
ENSDARG00000017595	ZFA:0001093
ENSDARG00000017602	UBERON:0000004
ENSDARG00000017602	UBERON:0000966
ENSDARG00000017602	UBERON:0001017
ENSDARG00000017602	UBERON:0001049
ENSDARG00000017602	UBERON:0001714
ENSDARG00000017602	UBERON:0001890
ENSDARG00000017602	UBERON:0001891
ENSDARG00000017602	UBERON:0001893
ENSDARG00000017602	UBERON:0001905
ENSDARG00000017602	UBERON:0002028
ENSDARG00000017602	UBERON:0002329
ENSDARG00000017602	UBERON:0003060
ENSDARG00000017602	UBERON:0003922
ENSDARG00000017606	ZFA:0001093
ENSDARG00000017612	ZFA:0001093
ENSDARG00000017617	ZFA:0001093
ENSDARG00000017624	UBERON:0000924
ENSDARG00000017624	UBERON:0000949
ENSDARG00000017624	UBERON:0001003
ENSDARG00000017624	UBERON:0001042
ENSDARG00000017624	UBERON:0003055
ENSDARG00000017624	UBERON:0005886
ENSDARG00000017624	UBERON:0007383
ENSDARG00000017624	UBERON:2001179
ENSDARG00000017624	ZFA:0001093
ENSDARG00000017658	UBERON:0001003
ENSDARG00000017658	UBERON:0002328
ENSDARG00000017658	UBERON:0002538
ENSDARG00000017658	UBERON:0002540
ENSDARG00000017658	UBERON:0003055
ENSDARG00000017658	UBERON:0007269
ENSDARG00000017658	UBERON:2000058
ENSDARG00000017659	UBERON:0000019
ENSDARG00000017659	UBERON:0000965
ENSDARG00000017659	UBERON:0000966
ENSDARG00000017659	UBERON:0001264
ENSDARG00000017659	UBERON:0001893
ENSDARG00000017659	UBERON:0001905
ENSDARG00000017659	UBERON:0001945
ENSDARG00000017659	UBERON:0002107
ENSDARG00000017659	UBERON:0002120
ENSDARG00000017659	UBERON:0002329
ENSDARG00000017659	UBERON:0003060
ENSDARG00000017659	UBERON:0003922
ENSDARG00000017659	UBERON:0004128
ENSDARG00000017659	UBERON:0005426
ENSDARG00000017659	UBERON:0005886
ENSDARG00000017659	UBERON:0007269
ENSDARG00000017659	UBERON:0008904
ENSDARG00000017659	UBERON:0010312
ENSDARG00000017659	UBERON:2001357
ENSDARG00000017659	UBERON:2005227
ENSDARG00000017659	ZFA:0001093
ENSDARG00000017661	UBERON:0000468
ENSDARG00000017665	UBERON:0000468
ENSDARG00000017665	UBERON:0000955
ENSDARG00000017665	UBERON:0001049
ENSDARG00000017665	UBERON:0002065
ENSDARG00000017665	UBERON:0002201
ENSDARG00000017665	UBERON:0005310
ENSDARG00000017665	UBERON:0005805
ENSDARG00000017673	UBERON:0000955
ENSDARG00000017673	UBERON:0000966
ENSDARG00000017673	UBERON:0001017
ENSDARG00000017673	UBERON:0001893
ENSDARG00000017673	UBERON:0002240
ENSDARG00000017673	UBERON:0003052
ENSDARG00000017673	UBERON:0003075
ENSDARG00000017675	UBERON:0000019
ENSDARG00000017675	UBERON:0000151
ENSDARG00000017675	UBERON:0000468
ENSDARG00000017675	UBERON:0000966
ENSDARG00000017675	UBERON:0001017
ENSDARG00000017675	UBERON:0001264
ENSDARG00000017675	UBERON:0001555
ENSDARG00000017675	UBERON:0001891
ENSDARG00000017675	UBERON:0001945
ENSDARG00000017675	UBERON:0002107
ENSDARG00000017675	UBERON:0002110
ENSDARG00000017675	UBERON:0002329
ENSDARG00000017675	UBERON:0003053
ENSDARG00000017675	UBERON:0003059
ENSDARG00000017675	UBERON:0003075
ENSDARG00000017675	UBERON:0005886
ENSDARG00000017675	UBERON:0010312
ENSDARG00000017675	UBERON:2001076
ENSDARG00000017675	UBERON:2001357
ENSDARG00000017676	UBERON:0000033
ENSDARG00000017676	UBERON:0000955
ENSDARG00000017676	UBERON:0000966
ENSDARG00000017676	UBERON:0001003
ENSDARG00000017676	UBERON:0001017
ENSDARG00000017676	UBERON:0001555
ENSDARG00000017676	UBERON:0001631
ENSDARG00000017676	UBERON:0001846
ENSDARG00000017676	UBERON:0001905
ENSDARG00000017676	UBERON:0002201
ENSDARG00000017676	UBERON:0002329
ENSDARG00000017676	UBERON:0002539
ENSDARG00000017676	UBERON:0003051
ENSDARG00000017676	UBERON:0003069
ENSDARG00000017676	UBERON:0003072
ENSDARG00000017676	UBERON:0005253
ENSDARG00000017676	UBERON:0005515
ENSDARG00000017676	UBERON:0005805
ENSDARG00000017676	UBERON:0010204
ENSDARG00000017676	UBERON:0014907
ENSDARG00000017676	UBERON:2000039
ENSDARG00000017676	UBERON:2001089
ENSDARG00000017676	ZFA:0001093
ENSDARG00000017681	UBERON:0000468
ENSDARG00000017681	UBERON:0000931
ENSDARG00000017681	UBERON:0000966
ENSDARG00000017681	UBERON:0001892
ENSDARG00000017681	UBERON:0001893
ENSDARG00000017681	UBERON:0001945
ENSDARG00000017681	UBERON:0002028
ENSDARG00000017681	UBERON:0003051
ENSDARG00000017681	UBERON:0005886
ENSDARG00000017681	UBERON:0007812
ENSDARG00000017696	UBERON:0000017
ENSDARG00000017696	UBERON:0000160
ENSDARG00000017696	UBERON:0001555
ENSDARG00000017696	UBERON:0002107
ENSDARG00000017696	UBERON:0006860
ENSDARG00000017696	ZFA:0001093
ENSDARG00000017703	ZFA:0001093
ENSDARG00000017704	UBERON:0000007
ENSDARG00000017704	UBERON:0001890
ENSDARG00000017704	UBERON:0001894
ENSDARG00000017704	UBERON:0001898
ENSDARG00000017704	UBERON:0003098
ENSDARG00000017704	UBERON:0005564
ENSDARG00000017704	UBERON:0006856
ENSDARG00000017704	UBERON:0006857
ENSDARG00000017704	UBERON:0007132
ENSDARG00000017704	ZFA:0001093
ENSDARG00000017708	ZFA:0001093
ENSDARG00000017710	UBERON:0001049
ENSDARG00000017710	UBERON:0001714
ENSDARG00000017710	UBERON:0001894
ENSDARG00000017710	UBERON:0002028
ENSDARG00000017710	UBERON:0002240
ENSDARG00000017710	UBERON:0005496
ENSDARG00000017710	UBERON:0005511
ENSDARG00000017710	UBERON:0007291
ENSDARG00000017710	UBERON:0009614
ENSDARG00000017710	UBERON:2000083
ENSDARG00000017728	UBERON:0000151
ENSDARG00000017728	UBERON:0000966
ENSDARG00000017728	UBERON:0001264
ENSDARG00000017728	UBERON:0001555
ENSDARG00000017728	UBERON:0001945
ENSDARG00000017728	UBERON:0002107
ENSDARG00000017728	UBERON:0002329
ENSDARG00000017728	UBERON:0003082
ENSDARG00000017728	UBERON:0003922
ENSDARG00000017728	UBERON:0004128
ENSDARG00000017728	UBERON:0005426
ENSDARG00000017728	UBERON:0005886
ENSDARG00000017728	UBERON:2001076
ENSDARG00000017728	UBERON:2001357
ENSDARG00000017738	UBERON:0000468
ENSDARG00000017738	UBERON:0000966
ENSDARG00000017738	UBERON:0001003
ENSDARG00000017738	UBERON:0001049
ENSDARG00000017738	UBERON:0001905
ENSDARG00000017738	UBERON:0002028
ENSDARG00000017738	UBERON:0002240
ENSDARG00000017738	UBERON:0003055
ENSDARG00000017738	UBERON:0004128
ENSDARG00000017738	UBERON:0005886
ENSDARG00000017738	ZFA:0000092
ENSDARG00000017739	UBERON:0001893
ENSDARG00000017739	UBERON:0001894
ENSDARG00000017739	UBERON:0001943
ENSDARG00000017739	UBERON:0003921
ENSDARG00000017740	ZFA:0001093
ENSDARG00000017741	ZFA:0001093
ENSDARG00000017742	UBERON:0001791
ENSDARG00000017742	UBERON:0001792
ENSDARG00000017742	UBERON:0001891
ENSDARG00000017742	UBERON:0001896
ENSDARG00000017742	UBERON:0001898
ENSDARG00000017742	UBERON:0001904
ENSDARG00000017742	UBERON:0001943
ENSDARG00000017742	UBERON:0001945
ENSDARG00000017742	UBERON:0002127
ENSDARG00000017742	UBERON:0003052
ENSDARG00000017742	UBERON:2000188
ENSDARG00000017742	UBERON:2000372
ENSDARG00000017744	UBERON:0000966
ENSDARG00000017744	UBERON:0001017
ENSDARG00000017744	UBERON:0001637
ENSDARG00000017744	UBERON:0001638
ENSDARG00000017744	UBERON:0003053
ENSDARG00000017744	UBERON:0004128
ENSDARG00000017744	UBERON:0005886
ENSDARG00000017744	UBERON:0007269
ENSDARG00000017744	UBERON:2000098
ENSDARG00000017744	ZFA:0001093
ENSDARG00000017748	UBERON:0001891
ENSDARG00000017748	UBERON:0001893
ENSDARG00000017748	UBERON:0001894
ENSDARG00000017748	UBERON:0001898
ENSDARG00000017748	UBERON:0001943
ENSDARG00000017748	UBERON:0001945
ENSDARG00000017748	UBERON:0002028
ENSDARG00000017748	UBERON:0002120
ENSDARG00000017748	UBERON:0002329
ENSDARG00000017748	UBERON:0002533
ENSDARG00000017748	UBERON:0003053
ENSDARG00000017748	UBERON:0003055
ENSDARG00000017748	UBERON:0003079
ENSDARG00000017748	UBERON:0005421
ENSDARG00000017748	UBERON:0007269
ENSDARG00000017748	UBERON:2005316
ENSDARG00000017762	UBERON:0000468
ENSDARG00000017772	UBERON:0000151
ENSDARG00000017772	UBERON:0000966
ENSDARG00000017772	UBERON:0001003
ENSDARG00000017772	UBERON:0001017
ENSDARG00000017772	UBERON:0001555
ENSDARG00000017772	UBERON:0001846
ENSDARG00000017772	UBERON:0002107
ENSDARG00000017772	UBERON:0003060
ENSDARG00000017772	UBERON:0007269
ENSDARG00000017772	UBERON:2000058
ENSDARG00000017780	UBERON:0000966
ENSDARG00000017780	UBERON:0001787
ENSDARG00000017780	UBERON:0001791
ENSDARG00000017780	UBERON:0001792
ENSDARG00000017780	UBERON:0001894
ENSDARG00000017780	UBERON:0001905
ENSDARG00000017780	UBERON:0001945
ENSDARG00000017780	UBERON:0006222
ENSDARG00000017780	UBERON:0010202
ENSDARG00000017780	UBERON:2001076
ENSDARG00000017781	UBERON:0000033
ENSDARG00000017781	UBERON:0000468
ENSDARG00000017781	UBERON:0000925
ENSDARG00000017781	UBERON:0001017
